textID,ID SEQ,SEQ BIG,anno,mese,caratteri,livello,starts_at,ends_at,starts_at norm,ends_at norm,somma ripetizioni,tipologia,categorie di tipologia,struttura/contenuto,Cluster tipolegie
V001,S0089,incontro di gruppo;incontro maschile;aggressione/scontro,1947,10,249888,tre,584241,606616,233.8,242.8,22375,aggressione/scontro,esteriore,contenuto,interazione
V001,S0090,incontro di gruppo;incontro maschile;iniziativa/piano,1947,10,249888,tre,584241,606616,233.8,242.8,22375,iniziativa/piano,esteriore,contenuto,intenzione
V001,S0091,incontro di gruppo;incontro maschile;aggressione/scontro,1947,10,249888,tre,584241,606616,233.8,242.8,22375,aggressione/scontro,esteriore,contenuto,interazione
V001,S0101,incontro di gruppo;cambiamento;fuga,1947,10,249888,tre,584241,606616,233.8,242.8,22375,fuga,esteriore,contenuto,spostamento
V001,S0102,incontro di gruppo;cambiamento;compito/missione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,compito/missione,esteriore,contenuto,interazione
V001,S0103,incontro di gruppo;cambiamento;visione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,visione,interiore,contenuto,visione
V001,S0104,incontro di gruppo;cambiamento;partenza/sparizione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,partenza/sparizione,esteriore,contenuto,spostamento
V001,S0108,incontro di gruppo;incontro maschile;compito/missione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,compito/missione,esteriore,contenuto,interazione
V001,S0109,incontro di gruppo;incontro maschile;illusione/speranza,1947,10,249888,tre,584241,606616,233.8,242.8,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V001,S0113,incontro di gruppo;incontro maschile;riflessione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,riflessione,interiore,contenuto,riflessione
V001,S0116,incontro di gruppo;incontro di gruppo;compito/missione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,compito/missione,esteriore,contenuto,interazione
V001,S0117,incontro di gruppo;incontro di gruppo;rivelazione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V001,S0118,incontro di gruppo;incontro di gruppo;angoscia/delusione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V001,S0119,incontro di gruppo;incontro di gruppo;iniziativa/piano,1947,10,249888,tre,584241,606616,233.8,242.8,22375,iniziativa/piano,esteriore,contenuto,intenzione
V001,S0120,incontro di gruppo;incontro di gruppo;compito/missione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,compito/missione,esteriore,contenuto,interazione
V001,S0121,incontro di gruppo;partenza/sparizione;viaggio,1947,10,249888,tre,584241,606616,233.8,242.8,22375,viaggio,esteriore,contenuto,spostamento
V001,S0122,incontro di gruppo;partenza/sparizione;riflessione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,riflessione,interiore,contenuto,riflessione
V001,S0123,incontro di gruppo;partenza/sparizione;partenza/sparizione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,partenza/sparizione,esteriore,contenuto,spostamento
V001,S0124,incontro di gruppo;partenza/sparizione;riflessione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,riflessione,interiore,contenuto,riflessione
V001,S0125,incontro di gruppo;partenza/sparizione;smarrimento/dubbio,1947,10,249888,tre,584241,606616,233.8,242.8,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V001,S0126,incontro di gruppo;partenza/sparizione;riflessione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,riflessione,interiore,contenuto,riflessione
V001,S0127,incontro di gruppo;partenza/sparizione;illusione/speranza,1947,10,249888,tre,584241,606616,233.8,242.8,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V001,S0128,incontro di gruppo;partenza/sparizione;arrivo,1947,10,249888,tre,584241,606616,233.8,242.8,22375,arrivo,esteriore,contenuto,spostamento
V001,S0150,incontro di gruppo;incontro maschile;rivelazione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V001,S0151,incontro di gruppo;incontro maschile;rivelazione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V001,S0152,incontro di gruppo;incontro maschile;rivelazione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V001,S0153,incontro di gruppo;incontro maschile;rivelazione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V001,S0154,incontro di gruppo;incontro maschile;racconto incastonato,1947,10,249888,tre,584241,606616,233.8,242.8,22375,racconto incastonato,forma,struttura,racconto incastonato
V001,S0155,incontro di gruppo;incontro maschile;angoscia/delusione,1947,10,249888,tre,584241,606616,233.8,242.8,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V001,S0156,incontro di gruppo;incontro maschile;illusione/speranza,1947,10,249888,tre,584241,606616,233.8,242.8,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V002,S0181,struttura;incontro maschile,1949,7,381748,uno,1,16625,0.0,4.4,16624,struttura,forma,struttura,struttura
V002,S0181,struttura;incontro maschile,1949,7,381748,due,21,3345,0.0,0.9,3324,incontro maschile,esteriore,contenuto,interazione
V002,S0182,struttura;offerta,1949,7,381748,due,3346,4183,0.9,1.1,837,offerta,esteriore,contenuto,interazione
V002,S0183,struttura;rifiuto,1949,7,381748,due,4184,6455,1.1,1.7,2271,rifiuto,esteriore,contenuto,interazione
V002,S0184,struttura;offerta,1949,7,381748,due,6527,9053,1.7,2.4,2526,offerta,esteriore,contenuto,interazione
V002,S0185,struttura;rifiuto,1949,7,381748,due,9054,9528,2.4,2.5,474,rifiuto,esteriore,contenuto,interazione
V002,S0186,struttura;offerta,1949,7,381748,due,9529,10707,2.5,2.8,1178,offerta,esteriore,contenuto,interazione
V002,S0187,struttura;rifiuto,1949,7,381748,due,10708,11031,2.8,2.9,323,rifiuto,esteriore,contenuto,interazione
V002,S0188,struttura;offerta,1949,7,381748,due,11032,12397,2.9,3.2,1365,offerta,esteriore,contenuto,interazione
V002,S0189,struttura;rifiuto,1949,7,381748,due,12398,12742,3.2,3.3,344,rifiuto,esteriore,contenuto,interazione
V002,S0190,struttura;offerta,1949,7,381748,due,12743,13266,3.3,3.5,523,offerta,esteriore,contenuto,interazione
V002,S0191,struttura;rifiuto,1949,7,381748,due,13267,13315,3.5,3.5,48,rifiuto,esteriore,contenuto,interazione
V002,S0192,struttura;offerta,1949,7,381748,due,13316,13959,3.5,3.7,643,offerta,esteriore,contenuto,interazione
V002,S0193,struttura;rifiuto,1949,7,381748,due,13960,14016,3.7,3.7,56,rifiuto,esteriore,contenuto,interazione
V002,S0194,struttura;offerta,1949,7,381748,due,14017,14157,3.7,3.7,140,offerta,esteriore,contenuto,interazione
V002,S0195,struttura;rifiuto,1949,7,381748,due,14158,14202,3.7,3.7,44,rifiuto,esteriore,contenuto,interazione
V002,S0196,struttura;aggressione/scontro,1949,7,381748,due,14203,15469,3.7,4.1,1266,aggressione/scontro,esteriore,contenuto,interazione
V002,S0197,struttura;offerta,1949,7,381748,due,15470,15577,4.1,4.1,107,offerta,esteriore,contenuto,interazione
V002,S0198,struttura;rifiuto,1949,7,381748,due,15578,15626,4.1,4.1,48,rifiuto,esteriore,contenuto,interazione
V002,S0199,struttura;aggressione/scontro,1949,7,381748,due,15628,16625,4.1,4.4,997,aggressione/scontro,esteriore,contenuto,interazione
V002,S0200,struttura;iniziativa/piano,1949,7,381748,uno,16627,26533,4.4,7.0,9906,struttura,forma,struttura,struttura
V002,S0200,struttura;iniziativa/piano,1949,7,381748,due,16659,20469,4.4,5.4,3810,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0201,struttura;iniziativa/piano,1949,7,381748,due,20470,21759,5.4,5.7,1289,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0202,struttura;incontro femminile;incontro di gruppo,1949,7,381748,due,21760,24955,5.7,6.5,3195,incontro femminile,esteriore,contenuto,interazione
V002,S0203,struttura;incontro femminile;aggressione/scontro,1949,7,381748,due,21760,24955,5.7,6.5,3195,incontro femminile,esteriore,contenuto,interazione
V002,S0204,struttura;incontro femminile;fuga,1949,7,381748,due,21760,24955,5.7,6.5,3195,incontro femminile,esteriore,contenuto,interazione
V002,S0205,struttura;aggressione/scontro,1949,7,381748,due,24956,25761,6.5,6.7,805,aggressione/scontro,esteriore,contenuto,interazione
V002,S0206,struttura;fuga,1949,7,381748,due,25762,25992,6.7,6.8,230,fuga,esteriore,contenuto,spostamento
V002,S0207,struttura;iniziativa/piano,1949,7,381748,due,25993,26533,6.8,7.0,540,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0208,struttura;iniziativa/piano,1949,7,381748,due,26557,27147,7.0,7.1,590,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0209,struttura;fuga,1949,7,381748,due,27148,28753,7.1,7.5,1605,fuga,esteriore,contenuto,spostamento
V002,S0210,struttura;iniziativa/piano,1949,7,381748,due,28754,30188,7.5,7.9,1434,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0211,struttura;iniziativa/piano,1949,7,381748,due,30118,30666,7.9,8.0,548,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0212,struttura;iniziativa/piano,1949,7,381748,due,30667,31838,8.0,8.3,1171,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0213,struttura;iniziativa/piano,1949,7,381748,due,31839,32536,8.3,8.5,697,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0214,struttura;iniziativa/piano,1949,7,381748,due,32537,33059,8.5,8.7,522,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0215,struttura;incontro maschile,1949,7,381748,due,33060,34530,8.7,9.0,1470,incontro maschile,esteriore,contenuto,interazione
V002,S0216,struttura;fuga,1949,7,381748,due,34531,34718,9.0,9.1,187,fuga,esteriore,contenuto,spostamento
V002,S0217,struttura;iniziativa/piano,1949,7,381748,due,34719,35022,9.1,9.2,303,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0218,struttura;compito/missione,1949,7,381748,uno,35024,48895,9.2,12.8,13871,struttura,forma,struttura,struttura
V002,S0218,struttura;compito/missione,1949,7,381748,due,35043,36219,9.2,9.5,1176,compito/missione,esteriore,contenuto,interazione
V002,S0219,struttura;angoscia/delusione,1949,7,381748,due,36220,38896,9.5,10.2,2676,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0220,struttura;aggressione/scontro,1949,7,381748,due,38897,39641,10.2,10.4,744,aggressione/scontro,esteriore,contenuto,interazione
V002,S0221,struttura;iniziativa/piano,1949,7,381748,due,39643,41177,10.4,10.8,1534,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0222,struttura;visione,1949,7,381748,due,41178,42468,10.8,11.1,1290,visione,interiore,contenuto,visione
V002,S0223,struttura;angoscia/delusione,1949,7,381748,due,42469,44357,11.1,11.6,1888,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0224,struttura;pausa/sospensione,1949,7,381748,due,44358,45090,11.6,11.8,732,pausa/sospensione,interiore,contenuto,pausa/sospensione
V002,S0225,struttura;incontro maschile,1949,7,381748,due,45092,45855,11.8,12.0,763,incontro maschile,esteriore,contenuto,interazione
V002,S0226,struttura;iniziativa/piano,1949,7,381748,due,45856,46575,12.0,12.2,719,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0227,struttura;angoscia/delusione,1949,7,381748,due,46576,47645,12.2,12.5,1069,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0228,struttura;rivelazione,1949,7,381748,due,47646,48232,12.5,12.6,586,rivelazione,esteriore/interiore,contenuto,rivelazione
V002,S0229,struttura;aggressione/scontro,1949,7,381748,due,48234,48895,12.6,12.8,661,aggressione/scontro,esteriore,contenuto,interazione
V002,S0230,struttura;viaggio,1949,7,381748,uno,48897,57188,12.8,15.0,8291,struttura,forma,struttura,struttura
V002,S0230,struttura;viaggio,1949,7,381748,due,48916,50442,12.8,13.2,1526,viaggio,esteriore,contenuto,spostamento
V002,S0231,struttura;angoscia/delusione,1949,7,381748,due,50443,51718,13.2,13.5,1275,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0232,struttura;angoscia/delusione,1949,7,381748,due,51719,52358,13.5,13.7,639,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0233,struttura;angoscia/delusione,1949,7,381748,due,52359,52751,13.7,13.8,392,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0234,struttura;angoscia/delusione,1949,7,381748,due,52752,54365,13.8,14.2,1613,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0235,struttura;iniziativa/piano,1949,7,381748,due,54366,56326,14.2,14.8,1960,iniziativa/piano,esteriore,contenuto,intenzione
V002,S0236,struttura;aggressione/scontro,1949,7,381748,due,56327,57188,14.8,15.0,861,aggressione/scontro,esteriore,contenuto,interazione
V002,S0237,struttura;viaggio,1949,7,381748,uno,57190,66232,15.0,17.3,9042,struttura,forma,struttura,struttura
V002,S0237,struttura;viaggio,1949,7,381748,due,57207,58494,15.0,15.3,1287,viaggio,esteriore,contenuto,spostamento
V002,S0238,struttura;compito/missione,1949,7,381748,due,58495,58705,15.3,15.4,210,compito/missione,esteriore,contenuto,interazione
V002,S0239,struttura;pausa/sospensione,1949,7,381748,due,58706,61321,15.4,16.1,2615,pausa/sospensione,interiore,contenuto,pausa/sospensione
V002,S0240,struttura;incontro maschile;fallimento,1949,7,381748,due,61322,63371,16.1,16.6,2049,incontro maschile,esteriore,contenuto,interazione
V002,S0241,struttura;incontro maschile;fallimento,1949,7,381748,due,61322,63371,16.1,16.6,2049,incontro maschile,esteriore,contenuto,interazione
V002,S0242,struttura;incontro maschile;fallimento,1949,7,381748,due,61322,63371,16.1,16.6,2049,incontro maschile,esteriore,contenuto,interazione
V002,S0243,struttura;incontro maschile;fallimento,1949,7,381748,due,61322,63371,16.1,16.6,2049,incontro maschile,esteriore,contenuto,interazione
V002,S0244,struttura;incontro maschile;fallimento,1949,7,381748,due,61322,63371,16.1,16.6,2049,incontro maschile,esteriore,contenuto,interazione
V002,S0245,struttura;incontro maschile;partenza/sparizione,1949,7,381748,due,61322,63371,16.1,16.6,2049,incontro maschile,esteriore,contenuto,interazione
V002,S0246,struttura;incontro femminile,1949,7,381748,due,63372,64159,16.6,16.8,787,incontro femminile,esteriore,contenuto,interazione
V002,S0247,struttura;incontro maschile;angoscia/delusione,1949,7,381748,due,64160,66040,16.8,17.3,1880,incontro maschile,esteriore,contenuto,interazione
V002,S0248,struttura;incontro maschile;angoscia/delusione,1949,7,381748,due,64160,66040,16.8,17.3,1880,incontro maschile,esteriore,contenuto,interazione
V002,S0249,struttura;incontro maschile;fallimento,1949,7,381748,due,64160,66040,16.8,17.3,1880,incontro maschile,esteriore,contenuto,interazione
V002,S0250,struttura;incontro maschile;fallimento,1949,7,381748,due,64160,66040,16.8,17.3,1880,incontro maschile,esteriore,contenuto,interazione
V002,S0251,struttura;incontro maschile;fallimento,1949,7,381748,due,64160,66040,16.8,17.3,1880,incontro maschile,esteriore,contenuto,interazione
V002,S0252,struttura;incontro maschile;fallimento,1949,7,381748,due,64160,66040,16.8,17.3,1880,incontro maschile,esteriore,contenuto,interazione
V002,S0253,struttura;fallimento,1949,7,381748,due,66041,66232,17.3,17.3,191,fallimento,esteriore,contenuto,intenzione
V002,S0254,struttura;compito/missione,1949,7,381748,uno,66234,76297,17.4,20.0,10063,struttura,forma,struttura,struttura
V002,S0254,struttura;compito/missione,1949,7,381748,due,66255,67853,17.4,17.8,1598,compito/missione,esteriore,contenuto,interazione
V002,S0255,struttura;angoscia/delusione,1949,7,381748,due,67854,68530,17.8,18.0,676,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0256,struttura;incontro di gruppo,1949,7,381748,due,68531,70109,18.0,18.4,1578,incontro di gruppo,esteriore,contenuto,interazione
V002,S0257,struttura;angoscia/delusione,1949,7,381748,due,70110,70731,18.4,18.5,621,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0258,struttura;pausa/sospensione,1949,7,381748,due,70732,71351,18.5,18.7,619,pausa/sospensione,interiore,contenuto,pausa/sospensione
V002,S0259,struttura;angoscia/delusione,1949,7,381748,due,71352,72336,18.7,18.9,984,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0260,struttura;pausa/sospensione,1949,7,381748,due,72337,72775,18.9,19.1,438,pausa/sospensione,interiore,contenuto,pausa/sospensione
V002,S0261,struttura;angoscia/delusione,1949,7,381748,due,72776,72951,19.1,19.1,175,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0262,struttura;pausa/sospensione,1949,7,381748,due,72952,73688,19.1,19.3,736,pausa/sospensione,interiore,contenuto,pausa/sospensione
V002,S0263,struttura;angoscia/delusione,1949,7,381748,due,73689,73888,19.3,19.4,199,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0264,struttura;pausa/sospensione,1949,7,381748,due,73889,75054,19.4,19.7,1165,pausa/sospensione,interiore,contenuto,pausa/sospensione
V002,S0265,struttura;incontro femminile,1949,7,381748,due,75055,75944,19.7,19.9,889,incontro femminile,esteriore,contenuto,interazione
V002,S0266,struttura;angoscia/delusione,1949,7,381748,due,75945,76297,19.9,20.0,352,angoscia/delusione,interiore,contenuto,angoscia/delusione
V002,S0267,struttura;incontro maschile;compito/missione,1949,7,381748,uno,76299,86159,20.0,22.6,9860,struttura,forma,struttura,struttura
V002,S0267,struttura;incontro maschile;compito/missione,1949,7,381748,due,76316,80146,20.0,21.0,3830,incontro maschile,esteriore,contenuto,interazione
V002,S0268,struttura;incontro maschile;compito/missione,1949,7,381748,due,76316,80146,20.0,21.0,3830,incontro maschile,esteriore,contenuto,interazione
V002,S0269,struttura;incontro maschile;compito/missione,1949,7,381748,due,76316,80146,20.0,21.0,3830,incontro maschile,esteriore,contenuto,interazione
V002,S0270,struttura;partenza/sparizione,1949,7,381748,due,80147,80304,21.0,21.0,157,partenza/sparizione,esteriore,contenuto,spostamento
